pmid,label,label_name,title_len,abstract_len,n_sentences,avg_sentence_len,n_authors,n_affiliations,n_grants,n_references,is_english,year,n_exaggeration,n_certainty,n_hedge,n_stats,digits_per_1000,single_author,design_meta,design_rct,design_case_report,design_cohort,design_basic,design_review
37701516,0,control,98,1478,10,147.8,2,1,0,37,1,2022,0,0,0,0,7.4,0,0,0,0,0,0,0
37701515,0,control,49,447,4,111.8,10,10,0,23,1,2022,0,0,0,0,13.4,0,0,0,0,0,0,0
37701514,0,control,64,1000,8,125.0,15,9,0,29,1,2022,1,0,0,0,19.0,0,0,0,0,0,0,0
37701513,0,control,71,1717,14,122.6,1,1,0,39,1,2022,0,2,1,2,28.0,1,0,0,0,0,0,0
37701512,0,control,33,960,5,192.0,2,1,0,54,1,2022,0,0,0,0,0.0,0,0,0,0,0,0,1
37701511,0,control,30,756,7,108.0,2,1,0,18,1,2022,2,0,0,0,0.0,0,0,0,0,0,0,1
37701510,0,control,80,1659,19,87.3,4,2,0,21,1,2022,0,0,0,3,16.3,0,0,0,0,1,0,0
37701509,0,control,92,1348,11,122.5,4,3,0,24,1,2022,0,1,1,3,20.8,0,0,0,0,0,0,0
37701508,0,control,63,1085,8,135.6,4,3,0,26,1,2022,0,0,1,3,9.2,0,0,0,0,1,0,0
37701507,0,control,53,1694,12,141.2,6,6,0,43,1,2022,0,1,1,1,7.7,0,0,0,1,0,0,0
37701506,0,control,71,1102,9,122.4,2,1,0,16,1,2022,0,0,0,0,17.2,0,0,0,0,0,0,0
37701505,0,control,105,1876,14,134.0,1,1,0,18,1,2022,0,0,0,1,12.3,1,0,0,0,0,0,0
37701504,0,control,112,1337,12,111.4,2,2,0,22,1,2022,0,0,1,0,15.7,0,0,0,0,0,0,0
37701503,0,control,29,763,6,127.2,3,3,0,11,1,2022,1,0,0,0,34.1,0,0,0,0,0,0,1
37701461,0,control,101,1692,9,188.0,4,1,2,35,1,2023,0,1,2,0,3.5,0,0,0,0,0,0,0
37701318,0,control,54,919,5,183.8,3,3,0,16,1,2023,0,1,0,1,0.0,0,0,0,0,0,0,0
37701087,0,control,131,1982,21,94.4,3,1,0,37,1,2023,0,0,2,1,11.1,0,0,0,0,0,0,0
37700859,0,control,104,1009,9,112.1,22,13,1,129,1,2023,1,0,0,0,5.9,0,0,0,0,0,0,0
37700803,0,control,44,1067,5,213.4,1,1,0,36,1,2023,0,0,0,0,7.5,1,0,0,0,0,0,0
37699694,0,control,102,751,4,187.8,10,4,0,0,0,2022,0,0,0,0,0.0,0,0,0,0,0,0,1
37699693,0,control,111,1831,12,152.6,5,3,0,0,0,2022,0,1,0,0,1.1,0,0,0,0,0,0,1
37699692,0,control,83,1287,9,143.0,6,3,0,0,0,2022,1,0,0,0,0.0,0,0,0,0,0,0,0
37699691,0,control,46,1375,8,171.9,7,2,0,0,0,2022,0,0,0,0,0.0,0,0,0,0,0,0,1
37699690,0,control,97,1890,13,145.4,13,2,0,0,0,2022,0,2,1,1,3.2,0,0,0,0,0,0,1
37699689,0,control,60,1002,7,143.1,10,2,0,0,0,2022,0,0,0,0,0.0,0,0,0,0,0,0,1
37699688,0,control,56,985,5,197.0,5,2,0,0,0,2022,0,0,1,1,0.0,0,0,0,0,0,0,1
37699687,0,control,82,1082,6,180.3,13,2,0,0,0,2022,1,0,0,0,1.8,0,0,0,0,0,0,1
37699686,0,control,56,1789,10,178.9,11,2,0,0,0,2022,0,1,0,0,2.2,0,0,0,0,0,0,1
37699685,0,control,120,1504,8,188.0,3,4,0,0,0,2022,1,0,0,0,0.0,0,0,0,0,0,0,1
37699684,0,control,84,1351,5,270.2,9,3,0,0,0,2022,4,0,0,0,1.5,0,0,0,0,0,0,1
37699683,0,control,55,1314,7,187.7,5,2,0,0,0,2022,0,2,0,0,0.0,0,0,0,0,0,0,1
37699682,0,control,105,1019,5,203.8,4,2,0,0,0,2022,1,0,1,0,0.0,0,0,0,0,0,0,0
37699681,0,control,75,1084,7,154.9,7,2,0,0,0,2022,0,0,1,0,0.0,0,0,0,0,0,0,0
37699680,0,control,45,1116,7,159.4,17,2,0,0,0,2022,1,0,0,0,2.7,0,0,0,0,0,0,0
37699679,0,control,83,1099,5,219.8,9,2,0,0,0,2022,0,0,0,0,0.9,0,0,0,0,0,1,1
37699678,0,control,58,1022,6,170.3,3,2,0,0,0,2022,0,0,0,0,2.0,0,0,0,0,0,0,1
37699677,0,control,74,1154,7,164.9,9,2,0,0,0,2022,0,0,0,0,1.7,0,0,0,0,0,0,1
37699676,0,control,93,883,4,220.8,1,1,0,0,0,2022,3,1,0,0,2.3,1,0,0,0,0,0,0
37699675,0,control,107,1039,6,173.2,6,4,0,0,0,2022,0,0,0,0,0.0,0,0,0,0,0,0,0
37699674,0,control,78,947,4,236.8,2,1,0,0,0,2022,0,0,1,0,0.0,0,0,0,0,0,0,1
37699673,0,control,48,801,3,267.0,4,2,0,0,0,2022,2,0,0,0,0.0,0,0,0,0,0,0,0
37699672,0,control,67,840,5,168.0,1,3,0,0,0,2022,0,0,0,0,0.0,1,0,0,0,0,0,0
37699671,0,control,63,1034,4,258.5,1,2,0,0,0,2022,1,0,0,0,0.0,1,0,0,0,1,0,1
37699670,0,control,65,976,5,195.2,1,2,0,0,0,2022,1,0,0,0,0.0,1,0,0,0,0,0,1
37699669,0,control,133,948,5,189.6,2,1,0,0,0,2022,1,0,0,0,0.0,0,0,0,0,0,0,1
37698515,0,control,212,1716,13,132.0,3,3,0,0,1,2023,2,1,2,0,8.7,0,0,0,0,0,0,0
37698514,0,control,153,1632,15,108.8,7,4,7,76,1,2023,1,0,3,0,6.7,0,0,0,0,1,0,0
41561884,0,control,127,2104,10,210.4,12,4,0,13,1,2022,0,0,1,0,8.1,0,0,0,0,0,0,0
37695251,0,control,129,1887,18,104.8,5,2,2,44,1,2023,0,0,0,1,18.5,0,0,0,0,1,0,0
37695250,0,control,119,1913,14,136.6,4,2,0,8,1,2023,0,0,0,1,29.8,0,0,0,0,0,0,0
37693923,0,control,60,686,10,68.6,6,1,0,13,1,2022,0,0,1,1,10.2,0,0,0,0,0,0,0
37693922,0,control,135,2361,11,214.6,8,8,0,24,1,2022,1,1,2,4,5.5,0,0,0,0,0,0,0
37693921,0,control,121,1418,12,118.2,5,4,0,20,1,2022,0,0,0,1,4.2,0,0,0,0,0,0,0
37693920,0,control,137,1636,9,181.8,3,1,0,52,1,2022,0,0,1,0,12.2,0,0,0,0,0,0,0
37693919,0,control,64,990,6,165.0,6,5,0,53,1,2022,0,0,0,0,5.1,0,0,0,0,0,0,1
37693302,0,control,73,1188,7,169.7,3,3,1,154,1,2023,1,0,0,0,0.0,0,0,0,0,0,0,1
37693084,0,control,110,1476,12,123.0,5,5,0,18,1,2022,0,1,1,0,5.4,0,0,0,0,0,0,0
37693083,0,control,82,1231,9,136.8,4,3,0,36,1,2022,0,0,5,5,31.7,0,0,0,0,0,0,0
37693082,0,control,114,1172,7,167.4,4,2,0,20,1,2022,0,0,1,0,0.0,0,0,0,0,0,1,0
37693081,0,control,165,2154,15,143.6,7,5,0,21,1,2022,0,0,1,0,6.0,0,0,0,0,0,0,0
37693080,0,control,96,1939,11,176.3,7,8,0,10,1,2022,0,1,0,0,2.1,0,0,0,0,0,0,0
37693079,0,control,90,1349,18,74.9,7,7,0,26,1,2022,2,1,2,0,46.0,0,0,0,0,0,0,0
37693078,0,control,81,1808,10,180.8,2,2,0,83,1,2022,0,1,1,0,0.0,0,0,0,0,0,0,1
37693077,0,control,150,1295,12,107.9,3,2,0,25,1,2022,1,2,0,0,4.6,0,0,0,0,0,0,0
37693076,0,control,44,1377,9,153.0,9,9,0,30,1,2022,2,0,4,1,3.6,0,0,0,0,0,0,1
37693075,0,control,102,1378,13,106.0,4,2,0,19,1,2022,0,0,0,2,23.9,0,0,0,0,0,0,0
37693074,0,control,89,1640,26,63.1,4,4,0,21,1,2022,0,1,1,4,33.5,0,0,0,0,0,0,0
37693072,0,control,115,1808,10,180.8,6,3,0,39,1,2023,1,1,1,0,6.6,0,0,0,0,0,0,0
37693066,0,control,120,1414,6,235.7,9,7,0,76,1,2023,0,1,0,0,2.8,0,0,0,0,0,1,0
37693061,0,control,86,1830,9,203.3,7,4,0,38,1,2023,0,0,4,0,0.0,0,0,0,0,0,0,0
37693058,0,control,143,844,8,105.5,4,1,0,40,1,2023,0,0,0,0,7.1,0,0,0,0,0,1,0
37693056,0,control,74,1261,11,114.6,16,5,0,60,1,2023,0,0,2,0,4.0,0,0,0,0,0,1,0
37693055,0,control,91,1426,7,203.7,13,3,0,43,1,2023,0,1,1,1,2.8,0,0,0,0,0,1,0
37693046,0,control,69,1327,9,147.4,8,5,0,30,1,2023,1,1,0,0,0.0,0,0,0,0,0,1,0
37693043,0,control,141,1973,16,123.3,7,6,0,44,1,2023,1,0,0,4,13.2,0,0,0,0,0,1,0
37692895,0,control,147,788,4,197.0,21,8,3,69,1,2023,2,0,2,0,19.0,0,0,0,0,0,0,0
37692883,0,control,89,987,6,164.5,3,2,5,71,1,2023,2,0,0,0,10.1,0,0,0,0,1,0,0
37692880,0,control,130,1442,11,131.1,7,2,0,24,1,2023,0,0,0,3,6.9,0,0,0,0,1,0,0
37692879,0,control,90,1346,31,43.4,5,3,0,47,1,2023,0,1,0,1,57.9,0,1,0,0,0,0,1
37692878,0,control,120,1343,12,111.9,3,1,0,22,1,2023,1,0,1,0,9.7,0,0,0,0,1,0,0
37692876,0,control,130,2110,20,105.5,9,1,0,56,1,2023,0,0,2,2,19.0,0,0,0,0,1,0,0
37692875,0,control,105,1397,14,99.8,5,1,0,22,1,2023,0,0,0,0,10.0,0,0,0,0,1,0,0
37692874,0,control,112,1421,34,41.8,7,2,0,38,1,2023,0,0,1,3,43.6,0,0,0,0,1,0,0
37692872,0,control,133,1331,10,133.1,9,2,0,21,1,2023,0,0,1,0,12.8,0,0,0,0,0,0,0
37692871,0,control,70,1405,16,87.8,3,3,0,23,1,2023,0,0,1,1,17.1,0,1,0,0,1,0,1
37692870,0,control,112,1754,13,134.9,7,1,0,53,1,2023,0,3,1,1,6.8,0,1,0,1,0,0,1
37692869,0,control,168,1348,19,70.9,10,4,0,46,1,2023,0,0,1,1,31.9,0,1,0,0,0,0,1
37692829,0,control,146,2260,27,83.7,3,1,0,29,1,2023,0,0,1,14,16.8,0,0,0,0,1,0,0
37692804,0,control,164,2351,36,65.3,3,3,0,8,1,2023,0,0,0,11,35.3,0,0,0,0,0,0,0
37692772,0,control,70,997,5,199.4,3,1,2,113,1,2022,0,0,0,0,0.0,0,0,0,0,0,1,0
37692535,0,control,81,1974,18,109.7,7,6,4,45,1,2022,0,0,1,0,6.6,0,0,0,0,1,0,0
37692279,0,control,82,1056,8,132.0,7,2,0,128,1,2023,0,0,1,0,12.3,0,0,0,0,0,0,0
37692274,0,control,172,1774,11,161.3,6,1,0,91,1,2023,0,0,0,0,6.2,0,0,0,0,0,0,1
37692198,0,control,36,1190,6,198.3,7,5,1,56,1,2022,0,0,1,0,1.7,0,0,0,0,0,0,0
37692144,0,control,90,1696,26,65.2,8,3,0,27,1,2023,4,0,0,1,27.7,0,0,0,0,1,0,0
37692142,0,control,91,1759,25,70.4,12,6,0,42,1,2023,0,4,1,3,39.2,0,1,0,1,0,0,1
37692141,0,control,211,2073,20,103.7,2,2,0,49,1,2023,1,0,0,1,43.9,0,0,0,0,1,0,0
37692140,0,control,91,731,4,182.8,4,3,0,41,1,2023,0,0,2,0,5.5,0,0,0,0,0,0,1
37692138,0,control,90,731,5,146.2,4,1,0,112,1,2023,0,0,1,0,9.6,0,0,0,0,0,0,1
37692137,0,control,82,1061,6,176.8,4,1,0,9,1,2023,1,0,1,0,1.9,0,0,0,0,0,0,0
37692136,0,control,106,2185,17,128.5,5,2,0,19,1,2023,0,1,1,0,25.6,0,0,0,1,1,0,0
37692135,0,control,163,1496,25,59.8,7,1,0,30,1,2023,1,0,0,0,34.1,0,0,0,0,1,0,0
37692134,0,control,109,1694,18,94.1,15,9,0,23,1,2023,0,0,0,5,21.8,0,0,0,0,1,0,0
37692133,0,control,167,2070,27,76.7,3,2,0,23,1,2023,0,0,0,4,45.9,0,0,0,0,1,0,1
37691994,0,control,127,1441,21,68.6,5,5,0,23,1,2023,0,2,0,7,63.8,0,0,0,0,0,0,0
37691993,0,control,101,1169,7,167.0,11,5,0,29,1,2023,0,1,0,0,0.0,0,0,0,0,0,0,0
37691992,0,control,79,1934,27,71.6,9,2,0,14,1,2023,0,0,0,5,33.1,0,0,0,0,1,0,0
37691991,0,control,120,1681,14,120.1,8,1,0,15,1,2023,0,0,1,0,13.7,0,0,0,0,1,0,0
37691990,0,control,84,1428,14,102.0,2,2,0,30,1,2023,0,1,1,0,10.5,0,1,0,0,0,0,1
37691989,0,control,63,1704,15,113.6,4,1,0,22,1,2023,0,0,4,2,12.9,0,0,0,0,0,0,0
37691987,0,control,203,1991,22,90.5,8,3,0,30,1,2023,0,1,0,5,27.1,0,0,0,0,1,0,0
37691986,0,control,85,1633,15,108.9,8,5,0,24,1,2023,1,0,1,0,24.5,0,1,0,0,0,0,1
37691985,0,control,98,2008,25,80.3,7,5,0,35,1,2023,1,0,1,1,28.9,0,1,0,0,1,0,1
37691983,0,control,121,1754,23,76.3,6,1,0,21,1,2023,0,0,1,0,23.4,0,0,0,0,1,0,0
37691833,0,control,131,2370,17,139.4,4,2,1,82,1,2022,4,0,3,1,0.0,0,0,0,0,0,0,0
37689523,0,control,135,1262,19,66.4,4,4,0,0,1,2023,0,0,0,0,34.1,0,1,0,0,0,0,1
37689522,0,control,46,1013,6,168.8,12,11,0,0,1,2023,0,3,0,0,0.0,0,0,0,0,0,0,1
39949379,0,control,143,1364,13,104.9,10,1,0,15,1,2022,0,1,1,1,55.7,0,0,0,0,1,0,0
37683222,0,control,61,542,4,135.5,2,0,0,15,1,2023,0,1,0,0,0.0,0,0,0,0,0,0,0
37683221,0,control,91,563,3,187.7,5,0,0,21,1,2023,1,0,0,0,3.6,0,0,0,0,0,0,0
37683220,0,control,75,512,4,128.0,8,0,0,24,1,2023,0,0,0,1,3.9,0,0,0,0,0,0,0
37683219,0,control,68,529,4,132.2,3,0,0,25,1,2023,0,6,0,0,0.0,0,0,0,0,0,0,0
37683218,0,control,118,528,3,176.0,5,0,0,10,1,2023,0,0,0,0,3.8,0,0,0,0,0,0,0
37683216,0,control,89,488,4,122.0,1,1,0,14,1,2023,0,1,0,0,0.0,1,0,0,0,0,0,0
37683214,0,control,63,555,4,138.8,7,0,0,9,1,2023,1,0,0,0,10.8,0,0,0,0,0,0,0
37683213,0,control,110,597,4,149.2,1,1,0,21,1,2023,0,0,0,0,0.0,1,0,0,0,0,0,1
37683212,0,control,94,568,4,142.0,2,0,0,12,1,2023,0,0,0,2,0.0,0,0,0,0,0,0,0
37683211,0,control,89,559,7,79.9,3,0,0,12,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,1
37683206,0,control,65,496,3,165.3,3,0,0,5,1,2023,0,1,0,0,4.0,0,0,0,0,0,0,0
37683205,0,control,107,465,6,77.5,8,0,0,8,1,2023,0,2,0,3,28.0,0,0,0,0,0,0,0
37683204,0,control,42,549,4,137.2,2,0,0,15,1,2023,0,0,0,0,3.6,0,0,0,0,0,0,0
37683202,0,control,60,557,5,111.4,2,0,0,17,1,2023,0,1,0,0,5.4,0,0,0,0,0,0,0
37683200,0,control,121,555,5,111.0,2,0,0,43,1,2023,0,1,0,1,0.0,0,0,0,0,0,0,0
37683093,0,control,81,1330,18,73.9,6,5,0,0,1,2023,0,0,0,0,24.1,0,0,0,0,0,0,0
37682697,0,control,112,772,6,128.7,8,2,0,0,1,2023,2,0,0,1,10.4,0,0,0,0,0,0,0
37680893,0,control,189,1153,14,82.4,1,2,1,76,1,2023,0,0,3,0,13.9,1,0,0,0,0,0,0
37680741,0,control,81,1756,21,83.6,4,1,0,21,1,2023,0,0,1,3,21.1,0,0,0,0,1,0,0
37680739,0,control,117,1789,17,105.2,5,3,0,24,1,2023,0,0,1,6,29.6,0,1,1,0,0,0,0
37680736,0,control,115,1574,9,174.9,12,2,0,32,1,2023,0,2,3,7,3.2,0,0,0,0,1,0,0
37680729,0,control,111,1699,25,68.0,6,4,0,22,1,2023,0,0,1,3,40.6,0,0,1,0,1,0,0
37680728,0,control,83,1780,22,80.9,5,4,0,17,1,2023,0,1,1,0,23.6,0,0,0,1,1,0,0
37680726,0,control,153,1597,20,79.8,8,2,0,26,1,2023,0,0,0,4,23.8,0,0,0,1,1,0,0
37680683,0,control,138,1692,25,67.7,8,7,0,43,1,2022,0,0,0,1,15.4,0,1,0,0,0,0,1
37680682,0,control,59,1440,12,120.0,7,7,0,10,1,2022,0,1,0,0,4.9,0,0,0,1,0,0,0
37680681,0,control,120,2372,32,74.1,7,3,0,26,1,2022,0,0,0,0,29.9,0,0,0,0,0,0,0
37680680,0,control,118,1231,10,123.1,6,6,0,24,1,2022,0,0,2,1,4.9,0,0,0,0,1,0,0
37680679,0,control,44,1226,12,102.2,5,5,0,10,1,2022,0,1,1,0,1.6,0,0,0,1,0,0,0
37680678,0,control,77,873,10,87.3,2,2,0,10,1,2022,1,1,1,0,6.9,0,0,0,1,0,0,0
37680677,0,control,83,1700,20,85.0,7,4,0,25,1,2022,0,0,1,0,19.4,0,0,0,1,0,0,1
37680676,0,control,168,1289,9,143.2,4,4,0,13,1,2022,0,0,0,0,16.3,0,0,0,0,1,0,0
37680674,0,control,81,1083,8,135.4,5,5,0,7,1,2022,1,0,1,0,6.5,0,0,0,1,0,0,0
37680673,0,control,190,2139,39,54.8,4,4,0,25,1,2022,0,0,0,4,43.9,0,0,0,0,1,0,0
37680672,0,control,123,1818,15,121.2,8,8,0,25,1,2022,0,0,2,2,19.8,0,0,0,0,0,0,0
37680526,0,control,125,1459,19,76.8,3,1,0,23,1,2023,0,0,1,6,41.1,0,0,0,0,1,0,0
37680525,0,control,93,1753,19,92.3,3,2,0,23,1,2023,0,0,0,7,30.8,0,0,0,0,1,0,0
37680524,0,control,168,1323,14,94.5,3,2,0,21,1,2023,0,0,2,0,33.3,0,0,0,0,1,0,0
37680523,0,control,110,1261,14,90.1,4,2,0,27,1,2023,1,0,0,4,31.7,0,0,0,0,1,0,0
37680522,0,control,80,1704,10,170.4,7,3,0,36,1,2023,0,0,1,3,22.9,0,0,0,0,0,0,0
37680520,0,control,107,1451,11,131.9,11,3,0,18,1,2023,0,0,2,0,26.2,0,0,0,0,1,0,0
37680519,0,control,97,2128,28,76.0,3,3,0,28,1,2023,0,0,1,5,49.8,0,0,0,0,0,0,0
37680516,0,control,67,1471,32,46.0,5,1,0,23,1,2023,0,0,0,0,70.7,0,0,0,0,1,0,0
37680515,0,control,166,1671,20,83.5,4,4,0,16,1,2023,0,0,0,6,35.9,0,0,1,0,0,0,0
37680513,0,control,110,1439,16,89.9,7,4,0,40,1,2023,0,0,2,3,25.7,0,0,0,0,1,0,0
37680511,0,control,112,1706,16,106.6,5,4,0,36,1,2023,0,0,0,1,37.5,0,0,0,0,0,0,0
37680510,0,control,200,1918,27,71.0,4,2,0,39,1,2023,0,0,2,2,46.4,0,0,0,0,0,0,0
37680509,0,control,104,1380,16,86.2,8,3,0,22,1,2023,0,0,1,1,37.7,0,0,0,0,0,0,0
37680507,0,control,167,1933,17,113.7,6,3,0,42,1,2023,0,2,2,1,35.7,0,0,0,0,0,0,0
37680505,0,control,92,1303,13,100.2,5,3,0,36,1,2023,0,0,1,0,39.1,0,0,0,0,0,0,0
37680455,0,control,135,2908,17,171.1,2,4,1,99,1,2022,0,1,4,1,3.1,0,0,0,0,0,1,1
37680445,0,control,119,1682,11,152.9,3,3,1,80,1,2022,0,1,1,0,8.9,0,0,0,0,0,0,0
37680338,0,control,75,2098,16,131.1,4,3,0,31,1,2023,0,2,1,0,9.5,0,0,0,0,0,0,0
37680336,0,control,79,1790,19,94.2,4,2,0,81,1,2023,0,0,2,0,22.3,0,0,0,0,0,0,0
37680335,0,control,132,1392,11,126.5,4,3,0,92,1,2023,0,0,3,0,10.1,0,0,0,0,0,0,1
37680334,0,control,88,1196,8,149.5,4,2,0,30,1,2023,0,2,3,0,0.0,0,0,0,0,0,0,0
37680332,0,control,152,1101,6,183.5,6,6,0,160,1,2023,0,1,0,0,0.0,0,0,0,0,0,0,0
37680330,0,control,95,697,4,174.2,8,4,0,37,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,0
37680329,0,control,90,1029,6,171.5,4,4,0,30,1,2023,1,1,1,0,0.0,0,0,0,0,0,0,0
37680326,0,control,144,1709,15,113.9,4,3,0,19,1,2023,0,0,4,0,4.7,0,0,0,0,0,0,0
37680300,0,control,147,1442,14,103.0,9,10,2,85,1,2023,0,0,1,1,10.4,0,0,0,0,0,0,0
37680210,0,control,116,745,3,248.3,4,2,1,3,1,2023,1,0,0,0,0.0,0,0,0,0,0,0,0
37677795,0,control,150,1097,9,121.9,5,2,0,0,1,2022,0,1,2,2,8.2,0,0,0,0,0,0,0
37677794,0,control,149,1286,9,142.9,7,7,0,0,1,2022,0,0,2,0,1.6,0,0,0,0,0,0,0
37677793,0,control,118,1284,8,160.5,3,3,0,0,1,2022,0,1,0,0,7.8,0,0,0,0,0,0,0
37677792,0,control,62,1418,8,177.2,5,5,0,0,1,2022,0,0,3,4,9.9,0,0,0,0,0,0,0
37677791,0,control,83,1254,9,139.3,3,1,0,0,1,2022,1,3,0,1,4.0,0,0,0,0,0,0,1
37677790,0,control,136,1193,7,170.4,3,2,0,0,1,2022,1,0,0,2,3.4,0,0,0,0,1,0,0
37677789,0,control,128,1066,7,152.3,6,2,0,0,1,2022,0,0,1,0,4.7,0,0,0,0,1,0,0
37677788,0,control,106,1241,7,177.3,7,2,0,0,1,2022,0,0,1,0,1.6,0,0,0,0,0,0,0
37677787,0,control,117,1238,10,123.8,2,2,0,0,1,2022,0,0,0,3,3.2,0,0,0,0,0,0,0
37677786,0,control,144,1194,9,132.7,8,3,0,0,1,2022,0,2,2,1,6.7,0,0,0,0,1,0,0
37676615,0,control,115,368,2,184.0,1,1,1,10,1,2022,0,0,0,0,65.2,1,0,0,0,0,0,0
37676614,0,control,98,618,4,154.5,2,2,0,139,1,2022,0,0,0,0,0.0,0,0,0,0,0,0,1
37676575,0,control,71,1204,12,100.3,7,3,2,41,1,2022,0,1,1,0,15.0,0,0,0,0,0,0,0
37676574,0,control,120,1556,9,172.9,10,4,4,77,1,2022,1,4,3,0,6.4,0,0,0,0,0,0,0
37676573,0,control,125,1633,15,108.9,10,3,4,85,1,2022,0,0,0,0,31.8,0,0,0,0,0,0,0
37676561,0,control,133,1567,9,174.1,2,3,2,55,1,2022,0,1,1,0,0.0,0,0,0,0,0,0,0
37676554,0,control,121,1224,9,136.0,2,3,0,53,1,2022,0,0,1,0,10.6,0,0,0,0,0,0,0
37676549,0,control,65,948,7,135.4,5,3,2,227,1,2022,0,0,0,0,0.0,0,0,0,0,0,0,1
37676548,0,control,107,1466,11,133.3,9,2,5,32,1,2022,0,0,0,0,21.1,0,0,0,0,0,1,0
37676544,0,control,62,1021,6,170.2,4,3,2,52,1,2022,0,1,0,0,11.8,0,0,0,0,0,0,1
37676543,0,control,154,1114,8,139.2,9,6,3,43,1,2022,0,1,0,0,12.6,0,0,0,0,0,1,0
37676539,0,control,119,1762,9,195.8,7,4,4,49,1,2022,0,2,4,1,2.3,0,0,0,0,0,0,0
37676522,0,control,101,1518,10,151.8,6,2,2,164,1,2022,0,1,0,0,13.2,0,0,0,0,0,0,1
37676514,0,control,110,1099,7,157.0,2,3,0,49,1,2022,0,1,2,0,3.6,0,0,0,0,0,0,0
37676463,0,control,100,695,8,86.9,3,3,2,16,1,2022,0,0,1,0,2.9,0,0,0,0,0,0,0
37676459,0,control,116,894,7,127.7,5,7,3,132,1,2022,0,0,0,0,0.0,0,0,0,0,0,0,1
37676445,0,control,109,1289,5,257.8,17,7,4,68,1,2022,0,0,1,0,7.0,0,0,0,0,0,0,0
37676437,0,control,91,1641,11,149.2,4,2,0,219,1,2022,0,0,3,0,0.0,0,0,0,0,0,0,1
37676395,0,control,79,1547,10,154.7,3,2,2,108,1,2022,0,0,0,0,6.5,0,0,0,0,0,0,1
37676387,0,control,131,1677,14,119.8,6,6,1,87,1,2022,0,0,3,0,0.6,0,0,0,0,0,0,0
37676370,0,control,60,1048,8,131.0,2,2,0,71,1,2022,0,0,2,0,1.9,0,0,0,0,0,0,0
37676367,0,control,111,1274,7,182.0,2,2,2,20,1,2022,1,1,0,1,23.5,0,0,0,0,0,0,0
37676360,0,control,68,559,5,111.8,2,2,4,14,1,2022,1,2,0,0,1.8,0,0,0,0,0,0,0
37676340,0,control,158,1074,8,134.2,6,11,3,46,1,2022,1,2,1,0,5.6,0,0,0,0,0,0,0
37676337,0,control,99,1283,9,142.6,9,5,0,56,1,2022,0,0,0,0,12.5,0,0,0,0,0,0,0
37676336,0,control,124,1763,12,146.9,10,6,2,58,1,2022,0,7,2,6,1.7,0,0,0,0,0,0,0
37676326,0,control,67,1306,8,163.2,6,2,2,136,1,2022,0,0,0,0,4.6,0,0,0,0,0,0,1
37675337,0,control,73,1430,11,130.0,2,2,0,48,1,2023,2,1,1,0,4.2,0,0,0,0,0,0,1
37675336,0,control,99,2790,18,155.0,5,1,0,71,1,2023,0,2,1,0,3.6,0,0,0,0,0,0,1
37675313,0,control,84,1399,8,174.9,8,6,0,26,1,2023,0,0,0,0,0.0,0,0,0,0,0,0,0
37675192,0,control,159,1302,8,162.8,6,6,0,53,1,2022,0,0,0,0,8.4,0,0,0,0,1,0,0
37675036,0,control,100,1602,13,123.2,13,2,0,34,1,2022,1,0,2,1,4.4,0,0,0,0,1,0,0
37675035,0,control,75,2341,30,78.0,15,8,0,37,1,2022,3,0,1,1,56.4,0,0,1,0,1,0,0
37675034,0,control,121,1757,11,159.7,10,7,0,35,1,2022,0,6,2,0,13.1,0,0,0,0,1,0,0
37675032,0,control,114,1032,9,114.7,4,1,0,10,1,2022,0,1,3,0,1.9,0,0,0,1,0,0,1
37675031,0,control,103,2394,31,77.2,8,5,1,38,1,2022,1,0,3,0,31.3,0,0,0,0,1,0,0
37675030,0,control,155,1492,22,67.8,8,1,0,30,1,2022,0,0,0,4,31.5,0,0,0,0,1,0,0
37675029,0,control,114,1101,6,183.5,18,17,0,7,1,2022,1,0,0,1,13.6,0,0,0,1,0,0,1
37675028,0,control,43,1613,9,179.2,3,3,0,88,1,2022,0,2,1,0,0.0,0,0,1,0,1,0,0
37675025,0,control,108,2651,31,85.5,2,4,0,25,1,2022,0,0,1,2,23.4,0,0,0,0,1,0,0
37675023,0,control,83,1334,19,70.2,18,3,0,25,1,2022,0,0,1,6,56.2,0,0,0,0,1,0,0
37675021,0,control,124,1042,7,148.9,4,7,0,19,1,2022,0,1,0,0,0.0,0,0,0,0,0,0,1
37675019,0,control,133,2572,15,171.5,4,3,0,190,1,2022,0,4,2,1,1.6,0,1,0,0,0,1,1
37675017,0,control,89,721,5,144.2,2,1,0,314,1,2022,0,0,2,0,0.0,0,0,0,0,0,0,1
37675015,0,control,236,2490,31,80.3,5,3,0,29,1,2022,0,1,1,2,34.5,0,0,0,0,1,0,0
37675012,0,control,163,2422,41,59.1,4,4,0,36,1,2022,0,0,3,3,31.4,0,0,0,0,0,0,0
37675010,0,control,61,1602,10,160.2,2,1,0,92,1,2022,0,1,0,1,0.0,0,0,0,0,0,0,1
37675008,0,control,125,1803,11,163.9,4,5,0,33,1,2022,0,3,1,0,0.0,0,0,0,0,0,0,0
37675007,0,control,126,1524,8,190.5,11,5,0,25,1,2022,1,0,1,1,2.6,0,0,0,1,1,0,0
